user_id,prd_id,title,ranking
Tonga,Office Supplies,Office Supplies,7308
Honduras,Fruits,Fruits,3477
Cuba,Cosmetics,Cosmetics,5042
The Gambia,Cereal,Cereal,2790
Lithuania,Meat,Meat,4537
Burundi,Cosmetics,Cosmetics,133
Turkmenistan,Office Supplies,Office Supplies,6458
Kuwait,Baby Food,Baby Food,2421
Cameroon,Snacks,Snacks,3967
Finland,Household,Household,9068
Tunisia ,Cosmetics,Cosmetics,2729
Malta,Baby Food,Baby Food,1987
Syria,Clothes,Clothes,909
Vanuatu,Snacks,Snacks,5593
Finland,Personal Care,Personal Care,9169
Sao Tome and Principe,Office Supplies,Office Supplies,6799
Russia,Meat,Meat,675
North Korea,Beverages,Beverages,5020
Mauritania,Beverages,Beverages,1090
Swaziland,Vegetables,Vegetables,2170
Lesotho,Cosmetics,Cosmetics,8579
Zimbabwe,Fruits,Fruits,2663
Malaysia,Vegetables,Vegetables,3804
Kiribati,Cereal,Cereal,3413
Dominica,Cereal,Cereal,9932
Vanuatu,Beverages,Beverages,3834
Ukraine,Cereal,Cereal,2625
Liechtenstein,Clothes,Clothes,5840
Armenia,Meat,Meat,47
Central African Republic,Fruits,Fruits,3845
Barbados,Vegetables,Vegetables,2864
Cameroon,Clothes,Clothes,4764
Armenia,Meat,Meat,4238
Moldova ,Office Supplies,Office Supplies,8009
Haiti,Office Supplies,Office Supplies,9833
Morocco,Cosmetics,Cosmetics,5496
Tonga,Office Supplies,Office Supplies,7815
Dominican Republic,Personal Care,Personal Care,1639
Malaysia,Office Supplies,Office Supplies,8847
Hungary,Cosmetics,Cosmetics,3350
Malawi,Vegetables,Vegetables,6092
Dominican Republic,Cereal,Cereal,46
France,Household,Household,5216
Belize,Cereal,Cereal,3639
Uzbekistan,Household,Household,4382
Rwanda,Baby Food,Baby Food,8543
Sao Tome and Principe,Vegetables,Vegetables,4253
Oman,Cosmetics,Cosmetics,1673
Liechtenstein,Office Supplies,Office Supplies,7996
Ethiopia,Household,Household,2444
Solomon Islands,Personal Care,Personal Care,1272
Cote d'Ivoire,Meat,Meat,2767
Vanuatu,Baby Food,Baby Food,2247
Chad,Fruits,Fruits,7059
Vietnam,Clothes,Clothes,1584
Slovenia,Office Supplies,Office Supplies,2233
Denmark,Meat,Meat,2448
Turkmenistan,Baby Food,Baby Food,7703
Ethiopia,Beverages,Beverages,502
East Timor,Baby Food,Baby Food,5382
Mauritania,Fruits,Fruits,3911
Moldova ,Cereal,Cereal,9686
Lebanon,Office Supplies,Office Supplies,3339
Montenegro,Household,Household,7529
Nigeria,Vegetables,Vegetables,1949
Bangladesh,Snacks,Snacks,8323
Zambia,Meat,Meat,5406
Moldova ,Meat,Meat,3984
Namibia,Cereal,Cereal,1874
United Arab Emirates,Fruits,Fruits,8925
Andorra,Fruits,Fruits,2017
Bulgaria,Household,Household,61
Iraq,Household,Household,8999
Haiti,Snacks,Snacks,6805
Comoros,Beverages,Beverages,8484
San Marino,Meat,Meat,1072
Belgium,Fruits,Fruits,8636
Poland,Meat,Meat,7275
Honduras,Clothes,Clothes,119
France,Fruits,Fruits,2329
El Salvador,Cosmetics,Cosmetics,6098
Libya,Clothes,Clothes,5648
Lithuania,Cereal,Cereal,2235
Czech Republic,Baby Food,Baby Food,9146
San Marino,Personal Care,Personal Care,6697
United Arab Emirates,Personal Care,Personal Care,7236
San Marino,Beverages,Beverages,145
Mauritania,Baby Food,Baby Food,6834
Finland,Clothes,Clothes,5745
Indonesia,Office Supplies,Office Supplies,7352
Syria,Personal Care,Personal Care,9161
Pakistan,Personal Care,Personal Care,706
Guatemala,Clothes,Clothes,8556
East Timor,Fruits,Fruits,1309
Singapore,Vegetables,Vegetables,4595
Nauru,Snacks,Snacks,6075
Benin,Baby Food,Baby Food,442
France,Meat,Meat,4418
Russia,Vegetables,Vegetables,1760
Luxembourg,Cereal,Cereal,8253
Kiribati,Personal Care,Personal Care,6714
Central African Republic,Fruits,Fruits,1993
Ethiopia,Snacks,Snacks,5969
Brunei,Meat,Meat,2552
Mozambique,Clothes,Clothes,2687
Latvia,Snacks,Snacks,9345
Finland,Baby Food,Baby Food,2533
Algeria,Fruits,Fruits,4286
Cote d'Ivoire,Clothes,Clothes,3671
Nigeria,Vegetables,Vegetables,1788
Trinidad and Tobago,Cereal,Cereal,6766
Syria,Personal Care,Personal Care,8766
South Korea,Clothes,Clothes,4981
Moldova ,Cereal,Cereal,4634
Philippines,Vegetables,Vegetables,3980
Cape Verde,Clothes,Clothes,1305
Oman,Baby Food,Baby Food,1927
Dominica,Fruits,Fruits,3195
Mongolia,Beverages,Beverages,9487
Uganda,Baby Food,Baby Food,7216
Honduras,Clothes,Clothes,9824
Central African Republic,Cereal,Cereal,2784
Bangladesh,Cereal,Cereal,8601
Andorra,Office Supplies,Office Supplies,1811
Benin,Cosmetics,Cosmetics,3982
Jordan,Clothes,Clothes,8713
Albania,Baby Food,Baby Food,6632
Qatar,Office Supplies,Office Supplies,403
The Gambia,Office Supplies,Office Supplies,9715
Poland,Meat,Meat,6295
Belgium,Baby Food,Baby Food,8895
Bahrain,Baby Food,Baby Food,8303
Croatia,Beverages,Beverages,2336
Uganda,Personal Care,Personal Care,842
Serbia,Cosmetics,Cosmetics,701
Serbia,Personal Care,Personal Care,825
Djibouti,Household,Household,7156
Federated States of Micronesia,Cosmetics,Cosmetics,7667
Saudi Arabia,Snacks,Snacks,7363
El Salvador,Fruits,Fruits,3281
Macedonia,Baby Food,Baby Food,9488
Solomon Islands,Office Supplies,Office Supplies,2082
New Zealand,Cosmetics,Cosmetics,4194
Zambia,Fruits,Fruits,984
Kenya,Cereal,Cereal,4645
Malta,Clothes,Clothes,9401
Kyrgyzstan,Vegetables,Vegetables,6506
Mozambique,Snacks,Snacks,9246
Qatar,Cosmetics,Cosmetics,7939
Botswana,Cosmetics,Cosmetics,4934
Nauru,Household,Household,9611
Gabon,Cosmetics,Cosmetics,3380
Azerbaijan,Meat,Meat,4683
Turkmenistan,Baby Food,Baby Food,3996
India,Vegetables,Vegetables,8822
Singapore,Personal Care,Personal Care,8697
Tuvalu,Fruits,Fruits,190
Oman,Meat,Meat,1898
Comoros,Meat,Meat,9451
Andorra,Cosmetics,Cosmetics,511
Tajikistan,Household,Household,9770
Denmark,Snacks,Snacks,3952
Kosovo,Office Supplies,Office Supplies,6812
Burkina Faso,Fruits,Fruits,4135
Nauru,Baby Food,Baby Food,8739
South Sudan,Cosmetics,Cosmetics,5472
Serbia,Vegetables,Vegetables,6215
Democratic Republic of the Congo,Beverages,Beverages,4879
Uganda,Vegetables,Vegetables,2406
United Arab Emirates,Clothes,Clothes,1770
Latvia,Meat,Meat,2975
Malawi,Meat,Meat,8058
Iceland,Baby Food,Baby Food,6086
Tanzania,Snacks,Snacks,8158
Vatican City,Baby Food,Baby Food,2403
Estonia,Cosmetics,Cosmetics,8984
Guinea-Bissau,Fruits,Fruits,5091
Iraq,Household,Household,9949
Austria,Cosmetics,Cosmetics,9813
Cote d'Ivoire,Cosmetics,Cosmetics,2968
Spain,Cosmetics,Cosmetics,4733
United Kingdom,Office Supplies,Office Supplies,2455
Mongolia,Fruits,Fruits,515
Iceland,Clothes,Clothes,5324
Papua New Guinea,Cereal,Cereal,324
Denmark,Vegetables,Vegetables,989
Czech Republic,Vegetables,Vegetables,9824
Cape Verde,Baby Food,Baby Food,1365
Cuba,Fruits,Fruits,7178
Brunei,Personal Care,Personal Care,864
Luxembourg,Clothes,Clothes,3051
Myanmar,Fruits,Fruits,6401
Eritrea,Clothes,Clothes,607
Papua New Guinea,Office Supplies,Office Supplies,7391
Gabon,Household,Household,5509
New Zealand,Clothes,Clothes,5747
Seychelles ,Snacks,Snacks,5923
Haiti,Baby Food,Baby Food,5884
Gabon,Vegetables,Vegetables,2511
Democratic Republic of the Congo,Personal Care,Personal Care,4715
France,Snacks,Snacks,8438
Finland,Household,Household,1654
Mauritius ,Beverages,Beverages,9368
Guinea-Bissau,Cereal,Cereal,8616
Grenada,Snacks,Snacks,3466
Belize,Personal Care,Personal Care,15
Germany,Household,Household,1394
Canada,Office Supplies,Office Supplies,2764
India,Cosmetics,Cosmetics,6318
Central African Republic,Beverages,Beverages,6279
Kenya,Snacks,Snacks,3901
Kosovo,Snacks,Snacks,2472
Japan,Baby Food,Baby Food,2307
Vietnam,Beverages,Beverages,5757
Serbia,Personal Care,Personal Care,2201
The Gambia,Personal Care,Personal Care,3050
Japan,Meat,Meat,6747
Belarus,Snacks,Snacks,3764
Sudan,Cosmetics,Cosmetics,1608
North Korea,Clothes,Clothes,9813
Monaco,Baby Food,Baby Food,4948
Belize,Beverages,Beverages,5611
Iceland,Snacks,Snacks,7432
Angola,Household,Household,8073
Panama,Personal Care,Personal Care,2224
Iceland,Fruits,Fruits,6611
Iceland,Clothes,Clothes,4988
Bhutan,Personal Care,Personal Care,3141
Indonesia,Personal Care,Personal Care,3888
Sri Lanka,Cosmetics,Cosmetics,2076
Armenia,Cereal,Cereal,9587
Slovakia,Personal Care,Personal Care,331
North Korea,Cosmetics,Cosmetics,5251
Jordan,Beverages,Beverages,7320
Switzerland,Cosmetics,Cosmetics,6542
Ukraine,Baby Food,Baby Food,4955
Myanmar,Meat,Meat,1626
Brunei,Personal Care,Personal Care,7653
Portugal,Cosmetics,Cosmetics,1166
Slovakia,Baby Food,Baby Food,2326
Antigua and Barbuda ,Beverages,Beverages,8326
Tuvalu,Office Supplies,Office Supplies,8389
Greenland,Vegetables,Vegetables,8771
Mauritius ,Snacks,Snacks,7756
Rwanda,Personal Care,Personal Care,663
Vatican City,Clothes,Clothes,4841
Algeria,Clothes,Clothes,4669
Zambia,Household,Household,6558
Ireland,Household,Household,3950
China,Clothes,Clothes,2320
Chad,Snacks,Snacks,4173
Egypt,Snacks,Snacks,4043
The Bahamas,Meat,Meat,3499
Togo,Personal Care,Personal Care,6140
Guatemala,Household,Household,2595
Bhutan,Office Supplies,Office Supplies,5525
Lesotho,Fruits,Fruits,4623
United States of America,Office Supplies,Office Supplies,1613
Yemen,Personal Care,Personal Care,5248
Mauritius ,Household,Household,6316
Russia,Cereal,Cereal,2634
Ireland,Household,Household,4051
Mongolia,Household,Household,7445
China,Snacks,Snacks,1729
China,Fruits,Fruits,2845
Malawi,Office Supplies,Office Supplies,8766
Romania,Fruits,Fruits,4498
Cambodia,Cosmetics,Cosmetics,7076
Rwanda,Beverages,Beverages,568
Pakistan,Snacks,Snacks,1072
Mozambique,Office Supplies,Office Supplies,1719
Morocco,Snacks,Snacks,7669
Estonia,Office Supplies,Office Supplies,1116
Kazakhstan,Fruits,Fruits,6281
The Bahamas,Meat,Meat,4421
Brunei,Cereal,Cereal,8822
Zimbabwe,Baby Food,Baby Food,9800
Botswana,Beverages,Beverages,9706
Mongolia,Clothes,Clothes,7917
Namibia,Cereal,Cereal,5846
Tonga,Household,Household,1935
United Kingdom,Beverages,Beverages,6658
Madagascar,Fruits,Fruits,7519
South Korea,Cosmetics,Cosmetics,4054
Marshall Islands,Snacks,Snacks,2832
Tonga,Meat,Meat,2450
Singapore,Vegetables,Vegetables,8539
Sri Lanka,Office Supplies,Office Supplies,8759
Libya,Household,Household,7803
Serbia,Beverages,Beverages,2395
Malta,Cosmetics,Cosmetics,6290
Latvia,Cereal,Cereal,5273
Iran,Vegetables,Vegetables,2162
Luxembourg,Office Supplies,Office Supplies,1806
Afghanistan,Baby Food,Baby Food,6084
Cyprus,Office Supplies,Office Supplies,8908
United Arab Emirates,Cereal,Cereal,1220
Iraq,Cosmetics,Cosmetics,5994
Cameroon,Cereal,Cereal,3235
Austria,Household,Household,4978
Seychelles ,Cosmetics,Cosmetics,291
Kuwait,Office Supplies,Office Supplies,273
Poland,Meat,Meat,3054
Chad,Baby Food,Baby Food,8794
Kosovo,Clothes,Clothes,4686
Seychelles ,Office Supplies,Office Supplies,9955
Sao Tome and Principe,Personal Care,Personal Care,853
Samoa ,Household,Household,5669
Tunisia ,Cosmetics,Cosmetics,9719
Dominican Republic,Vegetables,Vegetables,351
Andorra,Meat,Meat,1947
Switzerland,Snacks,Snacks,916
Sao Tome and Principe,Meat,Meat,701
Kenya,Vegetables,Vegetables,6776
Algeria,Meat,Meat,1646
Comoros,Clothes,Clothes,9847
El Salvador,Baby Food,Baby Food,2945
Rwanda,Clothes,Clothes,4541
South Africa,Snacks,Snacks,5264
Tonga,Household,Household,7774
Tanzania,Beverages,Beverages,1765
Israel,Clothes,Clothes,8959
Rwanda,Household,Household,8112
Eritrea,Clothes,Clothes,11
Afghanistan,Office Supplies,Office Supplies,2471
Libya,Meat,Meat,5342
San Marino,Cosmetics,Cosmetics,5505
Italy,Fruits,Fruits,1869
Ghana,Clothes,Clothes,377
Czech Republic,Vegetables,Vegetables,9003
Iraq,Household,Household,2753
Cyprus,Office Supplies,Office Supplies,8661
Afghanistan,Cosmetics,Cosmetics,795
Kiribati,Vegetables,Vegetables,5255
Georgia,Vegetables,Vegetables,5169
New Zealand,Office Supplies,Office Supplies,5700
Comoros,Beverages,Beverages,9038
Norway,Snacks,Snacks,9409
Liechtenstein,Office Supplies,Office Supplies,8067
Central African Republic,Meat,Meat,8297
Senegal,Cereal,Cereal,418
Albania,Baby Food,Baby Food,6779
Eritrea,Cereal,Cereal,6758
Nauru,Snacks,Snacks,1767
Tonga,Baby Food,Baby Food,248
Mali,Cereal,Cereal,2676
Guinea,Personal Care,Personal Care,6555
Thailand,Household,Household,1420
Ukraine,Beverages,Beverages,3840
Romania,Fruits,Fruits,2414
Togo,Cereal,Cereal,2770
Jamaica,Fruits,Fruits,2570
Rwanda,Beverages,Beverages,6507
Saint Vincent and the Grenadines,Snacks,Snacks,1304
Canada,Beverages,Beverages,716
Sao Tome and Principe,Clothes,Clothes,529
Ireland,Fruits,Fruits,3561
Guinea-Bissau,Snacks,Snacks,4660
Malaysia,Cosmetics,Cosmetics,5706
Oman,Office Supplies,Office Supplies,610
Canada,Fruits,Fruits,315
Saudi Arabia,Household,Household,7794
Fiji,Cereal,Cereal,3052
Thailand,Meat,Meat,8125
Central African Republic,Baby Food,Baby Food,2081
Montenegro,Meat,Meat,6018
Ukraine,Baby Food,Baby Food,8066
Solomon Islands,Cosmetics,Cosmetics,8386
Belarus,Snacks,Snacks,4171
Madagascar,Personal Care,Personal Care,4645
Pakistan,Cereal,Cereal,6061
Jordan,Household,Household,6707
Democratic Republic of the Congo,Beverages,Beverages,1899
Republic of the Congo,Baby Food,Baby Food,8987
Russia,Office Supplies,Office Supplies,2350
Egypt,Cosmetics,Cosmetics,8399
Kosovo,Office Supplies,Office Supplies,577
Grenada,Cosmetics,Cosmetics,4357
Trinidad and Tobago,Office Supplies,Office Supplies,2244
Bulgaria,Beverages,Beverages,8775
Central African Republic,Personal Care,Personal Care,5517
Senegal,Cereal,Cereal,6067
Jordan,Cosmetics,Cosmetics,1057
India,Cosmetics,Cosmetics,3148
Kyrgyzstan,Clothes,Clothes,2031
Swaziland,Cosmetics,Cosmetics,9431
Serbia,Beverages,Beverages,4101
Cote d'Ivoire,Cereal,Cereal,6830
Sudan,Beverages,Beverages,5433
Singapore,Meat,Meat,9759
Fiji,Beverages,Beverages,6689
Mauritania,Beverages,Beverages,5133
Barbados,Meat,Meat,1034
Zambia,Office Supplies,Office Supplies,2366
Federated States of Micronesia,Vegetables,Vegetables,4132
Cameroon,Beverages,Beverages,3371
Ukraine,Household,Household,4148
Comoros,Baby Food,Baby Food,2562
Marshall Islands,Meat,Meat,1744
Guinea,Cosmetics,Cosmetics,6855
Afghanistan,Personal Care,Personal Care,86
Zimbabwe,Personal Care,Personal Care,5662
Bulgaria,Meat,Meat,4837
Norway,Cereal,Cereal,898
Senegal,Meat,Meat,4161
East Timor,Vegetables,Vegetables,6977
Portugal,Personal Care,Personal Care,8723
Afghanistan,Clothes,Clothes,812
South Korea,Personal Care,Personal Care,1687
Azerbaijan,Meat,Meat,1819
Mali,Baby Food,Baby Food,8716
United Arab Emirates,Office Supplies,Office Supplies,1911
Afghanistan,Cosmetics,Cosmetics,7974
Bhutan,Fruits,Fruits,5502
Gabon,Baby Food,Baby Food,126
Kuwait,Vegetables,Vegetables,9507
United States of America,Vegetables,Vegetables,8336
Sudan,Snacks,Snacks,3338
Central African Republic,Clothes,Clothes,8268
Hungary,Household,Household,8911
Saint Lucia,Office Supplies,Office Supplies,8085
Kuwait,Meat,Meat,639
Kyrgyzstan,Office Supplies,Office Supplies,8453
Iran,Household,Household,5437
Seychelles ,Personal Care,Personal Care,2534
France,Office Supplies,Office Supplies,2718
Saudi Arabia,Office Supplies,Office Supplies,5994
China,Personal Care,Personal Care,4397
Grenada,Cereal,Cereal,6996
Ethiopia,Snacks,Snacks,4888
Panama,Clothes,Clothes,6204
Cyprus,Meat,Meat,1104
United Arab Emirates,Cereal,Cereal,6782
Madagascar,Beverages,Beverages,2460
Angola,Household,Household,4394
San Marino,Snacks,Snacks,870
Turkey,Snacks,Snacks,7205
Uganda,Beverages,Beverages,748
Democratic Republic of the Congo,Meat,Meat,5878
Tanzania,Household,Household,9007
Tonga,Personal Care,Personal Care,3578
Serbia,Cereal,Cereal,5063
Qatar,Office Supplies,Office Supplies,5968
Samoa ,Fruits,Fruits,829
Sierra Leone,Meat,Meat,1213
East Timor,Household,Household,719
Cuba,Household,Household,9976
Uzbekistan,Snacks,Snacks,1647
Belarus,Clothes,Clothes,5422
Saint Vincent and the Grenadines,Snacks,Snacks,3027
Israel,Vegetables,Vegetables,3216
Guinea-Bissau,Personal Care,Personal Care,6774
Burkina Faso,Household,Household,1519
South Korea,Clothes,Clothes,7301
Norway,Snacks,Snacks,998
Belgium,Clothes,Clothes,1523
Moldova ,Meat,Meat,4816
Antigua and Barbuda ,Household,Household,8853
Lesotho,Cosmetics,Cosmetics,8637
Tajikistan,Meat,Meat,1205
Federated States of Micronesia,Vegetables,Vegetables,625
United States of America,Snacks,Snacks,2995
Dominican Republic,Clothes,Clothes,1444
Saint Kitts and Nevis ,Cosmetics,Cosmetics,1135
Saint Lucia,Office Supplies,Office Supplies,4259
Netherlands,Meat,Meat,5040
Andorra,Clothes,Clothes,4732
Yemen,Snacks,Snacks,6623
Australia,Baby Food,Baby Food,1029
Saint Vincent and the Grenadines,Snacks,Snacks,300
Syria,Fruits,Fruits,3814
Liechtenstein,Snacks,Snacks,2983
Israel,Vegetables,Vegetables,6250
Belize,Cereal,Cereal,4088
Zambia,Household,Household,4001
Poland,Vegetables,Vegetables,5527
Rwanda,Personal Care,Personal Care,5233
Haiti,Office Supplies,Office Supplies,1716
Botswana,Cereal,Cereal,607
Niger,Personal Care,Personal Care,9568
Bulgaria,Baby Food,Baby Food,3290
Iraq,Cereal,Cereal,8497
Kiribati,Clothes,Clothes,8944
Federated States of Micronesia,Clothes,Clothes,418
Samoa ,Clothes,Clothes,5735
Burundi,Fruits,Fruits,9744
Sri Lanka,Beverages,Beverages,4325
Jordan,Cereal,Cereal,3389
United Arab Emirates,Cosmetics,Cosmetics,7879
Vatican City,Fruits,Fruits,768
Grenada,Snacks,Snacks,2061
Tonga,Clothes,Clothes,3795
Barbados,Vegetables,Vegetables,5036
Taiwan,Fruits,Fruits,6883
Mauritius ,Personal Care,Personal Care,7466
Democratic Republic of the Congo,Cereal,Cereal,6947
Austria,Meat,Meat,2517
Senegal,Office Supplies,Office Supplies,3400
Azerbaijan,Meat,Meat,5852
Mauritius ,Cosmetics,Cosmetics,8158
Sao Tome and Principe,Baby Food,Baby Food,5635
Azerbaijan,Cereal,Cereal,5633
Japan,Snacks,Snacks,2531
Burkina Faso,Vegetables,Vegetables,2740
Saint Vincent and the Grenadines,Beverages,Beverages,9703
Malta,Vegetables,Vegetables,8894
Seychelles ,Household,Household,2816
Chad,Clothes,Clothes,6007
Nepal,Meat,Meat,34
Kyrgyzstan,Office Supplies,Office Supplies,8495
India,Vegetables,Vegetables,2020
Bosnia and Herzegovina,Household,Household,3271
Dominica,Baby Food,Baby Food,1939
San Marino,Personal Care,Personal Care,9749
Federated States of Micronesia,Baby Food,Baby Food,5455
Sudan,Fruits,Fruits,9843
Mexico,Personal Care,Personal Care,731
Maldives,Cosmetics,Cosmetics,7968
Indonesia,Beverages,Beverages,8433
Sao Tome and Principe,Clothes,Clothes,1037
Georgia,Personal Care,Personal Care,1723
United Arab Emirates,Cosmetics,Cosmetics,8465
Burundi,Fruits,Fruits,6267
Haiti,Vegetables,Vegetables,2165
Montenegro,Cereal,Cereal,227
Norway,Beverages,Beverages,6552
Bosnia and Herzegovina,Fruits,Fruits,4269
Costa Rica,Vegetables,Vegetables,8540
Lebanon,Office Supplies,Office Supplies,1556
Indonesia,Household,Household,7542
Bulgaria,Cosmetics,Cosmetics,7753
Uzbekistan,Snacks,Snacks,5474
Kazakhstan,Clothes,Clothes,1022
Monaco,Meat,Meat,6748
Nepal,Cosmetics,Cosmetics,2030
Republic of the Congo,Cosmetics,Cosmetics,8279
Ireland,Fruits,Fruits,3938
Kazakhstan,Snacks,Snacks,9481
Malaysia,Meat,Meat,2412
Republic of the Congo,Meat,Meat,2268
Guatemala,Cosmetics,Cosmetics,5616
Andorra,Clothes,Clothes,1055
Saint Vincent and the Grenadines,Vegetables,Vegetables,4214
Greenland,Baby Food,Baby Food,2754
Turkmenistan,Snacks,Snacks,1369
Greenland,Meat,Meat,6781
Qatar,Baby Food,Baby Food,2746
Dominica,Baby Food,Baby Food,5049
Hungary,Fruits,Fruits,6509
Saudi Arabia,Fruits,Fruits,1973
Pakistan,Household,Household,3322
Andorra,Household,Household,4466
Republic of the Congo,Snacks,Snacks,6349
Ghana,Vegetables,Vegetables,1943
India,Office Supplies,Office Supplies,1253
Bhutan,Cosmetics,Cosmetics,6317
Dominica,Clothes,Clothes,6200
United States of America,Beverages,Beverages,2003
Kyrgyzstan,Household,Household,1854
Israel,Snacks,Snacks,5914
Ireland,Cosmetics,Cosmetics,1377
Solomon Islands,Cosmetics,Cosmetics,7466
Democratic Republic of the Congo,Personal Care,Personal Care,435
